f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,estado
-0.61726,-1.10921,0.27264,1.65214,1.18723,-0.90466,-0.83072,-0.31022,-0.34817,-1.16717,0.87704,0.1515,-0.20083,-0.11073,0.56313,0.67917,0.24789,-0.19783,-0.09973,0.70318,0.70117,0.15259,-0.07026,-0.17622,0.59181,v/at
0.06053,-0.34602,0.12601,1.41607,0.98127,-1.39596,-1.29645,-0.10774,-0.26248,-0.23881,1.19453,0.32238,-0.35101,0.01965,0.63253,0.9215,0.49414,-0.46018,0.10457,0.79,0.92278,0.3664,-0.21395,-0.04152,0.70758,v/at
-0.10217,-0.0419,0.38769,0.20174,0.33457,0.32733,-0.19701,-0.64664,-0.59225,-0.17504,1.18234,-0.35405,0.00561,-0.27416,-0.04432,1.61889,-0.51994,0.06351,-0.43288,-0.12321,1.14638,-0.15411,-0.5902,0.16806,-0.02825,v/at
-0.77675,-0.26387,-1.49996,-0.11843,1.23968,-0.49593,-0.45157,0.48553,0.39342,-0.08539,1.49169,-0.26108,-0.06824,-0.23129,0.06947,1.50439,0.11245,-0.43827,-0.06847,0.34026,1.20239,-0.14043,-0.06181,-0.24437,0.2505,v/at
0.51997,-0.01419,0.35476,1.23423,0.25583,-1.57209,-1.18133,-0.10493,-0.01776,0.48044,1.03028,0.56669,-0.61166,0.23614,0.74605,1.12602,0.57547,-0.84684,0.2919,0.72176,0.85116,0.51686,-0.5352,0.1611,0.722,v/at
-0.11236,-0.55206,0.08091,0.61767,-0.09833,-0.26797,-0.68602,-0.30133,0.33524,0.13121,0.59582,-0.21967,-0.10544,-0.2588,0.12321,1.04884,-0.32893,-0.25663,-0.30888,-0.05089,0.60062,-0.26204,-0.04695,-0.28289,0.03709,v/at
0.52806,0.35384,-0.38337,0.55496,0.15477,-1.65924,-1.24017,0.82452,0.43309,0.98046,0.547,0.35057,-0.49437,0.11184,0.63108,0.69909,0.7,-1.12451,0.47126,0.67333,0.35264,0.42265,-0.51097,0.13589,0.66222,v/at
0.24402,0.18429,0.40638,0.28584,-0.60851,-0.57373,-0.24758,0.13884,0.39025,0.47336,0.83293,-0.44884,0.13425,-0.39418,-0.1069,1.35376,-0.62444,0.16674,-0.52572,-0.31156,0.95675,-0.49896,0.17389,-0.41213,-0.23582,v/at
-0.72213,-0.54811,0.12577,0.15107,0.65348,0.31339,-0.45381,-0.23419,-0.40687,-0.22581,1.01568,-0.38961,0.3473,-0.37559,-0.2036,1.51591,-0.5483,0.04152,-0.40073,-0.42278,1.13112,-0.41143,0.10014,-0.29156,-0.2612,v/at
0.49209,1.32302,-0.326,-1.26376,-1.5417,0.37795,1.05726,1.24436,0.49611,0.93812,1.01727,-0.94947,0.59468,-0.65239,-1.04432,1.81483,-1.06328,0.62668,-0.76305,-1.28548,1.34879,-0.98693,0.6763,-0.68039,-1.22059,ac
-1.70596,-1.50158,-1.29157,-0.06146,2.44675,0.39479,-0.19339,-0.01432,-0.12565,-1.65969,0.93386,-0.59467,0.43495,-0.56952,-0.16141,0.39634,-0.08803,0.40196,-0.47965,0.37397,0.30664,-0.42259,0.54022,-0.57036,0.12978,v/at
-1.98364,-1.26283,-2.49036,-1.68255,-1.56619,1.04612,1.48167,2.08616,3.89459,-0.69333,1.22071,-0.98494,0.50402,-0.63117,-1.45776,1.35868,-0.90177,0.6164,-0.71749,-0.98608,1.1988,-0.96815,0.6021,-0.64303,-1.20775,v/at
-0.24128,-1.27619,1.34467,2.34924,0.46901,-1.39652,-1.34731,-0.63828,-0.47235,-0.4923,0.83267,0.64774,-0.77284,0.35743,0.80547,0.90631,0.8148,-1.39674,0.74834,0.85862,0.906,0.64681,-0.89396,0.43578,0.77935,v/at
-1.07229,-1.75974,0.5465,1.31628,0.5495,0.05286,0.00332,-0.73329,-0.2289,-1.2755,0.38382,-0.53956,0.24806,-0.49676,-0.20305,0.92306,-0.52792,0.13366,-0.53393,-0.11254,0.70524,-0.54148,0.30344,-0.5079,-0.22931,v/at
-0.83489,0.22258,-0.69605,-1.13221,-0.94219,1.01885,1.97647,1.02383,0.31473,-0.15273,0.49971,-1.06342,0.58989,-0.66259,-1.65593,1.36402,-1.14188,0.62038,-0.76973,-2.00137,1.04749,-1.07158,0.66893,-0.68963,-1.85925,ac
0.10358,-0.43919,0.62212,0.11652,-0.80658,0.27185,0.68337,-0.52312,-0.0489,0.23995,0.65213,-0.75169,0.41851,-0.5805,-0.50306,1.34638,-0.81185,0.37069,-0.65526,-0.56296,1.0901,-0.77001,0.48011,-0.59285,-0.60412,v/at
-1.01499,-0.7305,-1.58758,-1.30637,-1.52063,1.14984,2.12762,1.43399,1.54368,-0.02086,0.40155,-1.072,0.60979,-0.66366,-2.07288,1.25078,-1.16016,0.63806,-0.77217,-2.33861,0.98645,-1.10654,0.67835,-0.69283,-2.24645,ac
-0.53246,-1.24156,0.83648,1.6256,0.06961,-0.90957,-0.76515,-0.311,0.24833,-0.55935,0.90338,0.44057,-0.8446,0.3047,0.57152,1.04416,0.71424,-1.60112,0.81552,0.72201,0.93811,0.511,-1.02913,0.46907,0.61107,v/at
-0.1905,-1.15009,1.61695,2.02041,0.12273,-0.84955,-0.8429,-0.72715,-0.70464,-0.5306,0.85552,0.17873,-0.31544,0.00367,0.57667,1.20973,0.03926,-0.51592,-0.06025,0.46823,1.26972,0.14762,-0.37974,0.00408,0.47801,v/at
0.02753,-0.79565,1.44431,1.65677,0.01111,-0.80679,-0.78535,-0.77013,-0.57918,-0.19003,1.0829,0.05141,-0.28641,-0.06719,0.44221,1.51063,-0.04451,-0.52547,-0.07817,0.37419,1.43014,0.03883,-0.33823,-0.03877,0.37651,v/at
0.53925,-0.35122,0.6655,1.38868,-0.3872,-1.43535,-1.09221,-0.05869,0.18673,0.62151,1.17875,0.90889,-1.49585,0.90723,0.71365,1.26272,1.18503,-2.38541,1.51442,0.79705,1.24617,0.91604,-1.62921,0.99975,0.69959,v/at
-0.12565,-0.86323,1.26241,1.70688,-0.15562,-1.1788,-0.48607,-0.36812,-0.25645,-0.171,1.14192,-0.09566,-0.17491,-0.19033,0.28172,1.45026,-0.07449,-0.40339,-0.15477,0.35191,1.38809,-0.05409,-0.19754,-0.15209,0.30834,v/at
-0.06861,0.17428,-0.49215,-0.05868,0.48561,-0.81657,-0.64291,0.69472,0.18946,0.54105,1.70615,-0.47024,-0.09553,-0.21419,-0.30083,1.16148,-0.37694,-0.16413,-0.20446,0.06696,1.48587,-0.48518,0.07647,-0.29631,-0.21261,v/at
0.20359,-0.65925,0.85841,1.71399,0.03903,-1.44849,-1.19805,-0.17783,-0.08612,0.15569,1.17086,0.47509,-0.7877,0.29508,0.61285,1.1544,0.71691,-1.49346,0.73629,0.77171,1.11096,0.57561,-0.98493,0.48082,0.68185,v/at
1.04584,0.51988,0.52137,0.99812,-0.44545,-1.60049,-1.36675,0.34621,0.1605,1.03363,1.0352,0.97143,-1.49215,0.94841,0.81914,0.82182,1.38701,-2.5069,1.74953,0.96644,0.79564,1.15523,-1.84232,1.29521,0.9249,v/at
0.13614,0.48327,0.27985,-0.26898,0.17447,0.42122,-0.14448,-0.16506,-0.55532,0.01299,0.72959,-0.29721,0.32155,-0.38822,0.17663,0.99981,-0.22016,-0.2635,-0.22338,0.12028,0.91815,-0.24458,0.07919,-0.29996,0.1027,v/at
-1.40712,-0.41912,-2.06992,-1.60116,-1.2119,0.44868,1.04649,2.24448,2.93792,-0.04013,1.8724,-0.94305,0.47011,-0.61882,-1.49191,1.70279,-0.9077,0.44948,-0.65742,-1.09781,1.76549,-0.91521,0.52544,-0.62198,-1.23016,v/at
-2.36778,-1.89091,-2.66629,-1.80501,-1.90304,1.54215,1.81638,2.3312,4.71438,-1.48185,0.92243,-1.06791,0.5529,-0.65745,-1.96825,1.0432,-1.07634,0.55175,-0.74224,-1.9836,0.83873,-1.05422,0.61995,-0.67649,-2.17869,v/at
-1.45951,-0.28077,-1.9218,-1.79496,-1.38264,1.46285,1.8222,1.86787,2.10678,-0.37712,0.27367,-1.07948,0.59607,-0.66475,-2.12928,1.20799,-1.1553,0.63406,-0.77219,-2.39031,0.77216,-1.11097,0.6739,-0.69296,-2.3563,ac
-0.49886,-0.01752,-0.66478,-1.56191,-1.28759,1.00121,1.64551,1.02121,0.98002,0.41105,0.77575,-0.98825,0.5963,-0.648,-1.58712,1.48939,-1.09045,0.63603,-0.7619,-1.86778,1.24445,-1.03873,0.66714,-0.68118,-1.63425,ac
0.82238,0.27189,0.93766,0.59358,-0.52443,-0.9586,-0.73065,-0.14697,0.02329,0.7833,1.54927,0.242,-0.63312,0.2167,0.43585,1.11516,0.51566,-0.83315,0.45704,0.68643,1.24831,0.26535,-0.43134,0.13556,0.57627,v/at
0.60996,0.46702,1.39725,1.06953,-0.29957,-1.45907,-0.78961,-0.14421,-0.40375,0.68984,1.50905,0.27326,-0.73695,0.33552,0.45421,0.80309,0.27857,-0.57302,0.2993,0.71895,1.19272,0.23669,-0.45147,0.19403,0.57573,v/at
-0.2767,-0.23343,0.21265,0.50948,0.9665,-0.47137,-0.25366,-0.1089,-0.4236,-0.69537,0.06781,0.36002,-1.0843,0.54688,0.44586,-0.35213,1.10981,-1.53404,0.87471,0.80955,-0.37724,0.73819,-0.95069,0.46172,0.72775,v/at
0.01676,-0.15351,-0.68231,-1.08834,-0.92158,1.20439,1.3863,0.01999,0.20113,0.46908,-0.95008,-0.35282,0.80459,-0.54969,-0.25016,-1.06555,-0.79498,0.7139,-0.72787,-0.584,-0.5706,-0.75183,0.72723,-0.65385,-0.55679,ac
0.52631,0.06322,1.44085,0.22626,-0.22226,0.06708,-0.20312,-0.80224,-0.70256,0.23773,-0.52285,0.1922,0.37113,-0.1681,0.75895,-0.62074,-0.13974,0.60123,-0.32802,0.53928,-0.2733,-0.04576,0.44362,-0.25861,0.5857,v/at
0.38656,0.12631,1.18871,0.05526,0.60791,0.37481,-0.26714,-1.32259,-0.84924,-0.40499,-1.09574,0.0257,0.61261,-0.26427,0.62756,-1.17369,-0.14951,0.74063,-0.3565,0.53592,-0.87901,-0.08861,0.59243,-0.30641,0.53365,v/at
0.17134,-0.55301,1.74999,1.40004,-0.34013,-0.8859,-0.54709,-0.36243,-0.45012,-0.10782,-0.41542,0.98411,-0.41472,0.42035,1.12325,-0.75385,0.72764,-0.00022,0.35663,1.00466,-0.48227,0.72937,-0.31201,0.30606,1.01153,v/at
1.59837,0.09271,1.70807,0.57052,-0.98471,-0.64825,-0.626,-0.14743,-0.54687,0.95194,-0.32653,0.35197,0.56601,-0.05321,0.86269,-0.63664,0.11614,0.62401,-0.16396,0.7391,-0.19499,0.2635,0.46034,-0.10455,0.79825,v/at
-0.13791,-0.77493,1.67577,1.61257,0.57253,-0.303,-0.61108,-1.12087,-0.84125,-1.27509,-1.0028,0.61975,0.01621,0.10564,1.00721,-1.70527,0.76633,0.39086,0.2077,1.05738,-1.39259,0.73684,0.21127,0.11607,1.07368,v/at
0.14013,-0.79404,1.51406,1.77555,-0.2213,-1.06077,-0.78068,-0.48561,-0.34075,-0.21246,-0.5291,1.31077,-0.80208,0.77755,1.2144,-1.02666,1.05964,-0.30813,0.6598,1.12511,-0.80242,1.13883,-0.62509,0.65012,1.1772,v/at
0.17755,-0.2873,1.35103,1.22711,-0.15162,-1.08051,-0.68941,-0.14354,-0.29741,0.05602,0.06069,0.91459,-0.69829,0.55166,1.04962,-0.37481,0.52071,-0.40376,0.30566,0.85539,-0.07918,0.657,-0.61581,0.42614,0.9055,v/at
-0.02176,-0.61178,1.92709,1.77817,0.08993,-0.74298,-0.76978,-0.76303,-0.66885,-0.79147,-0.24189,1.22643,-0.89518,0.79875,1.18421,-0.91618,0.90901,-0.19481,0.44223,1.10738,-0.72094,1.05033,-0.47089,0.53154,1.16826,v/at
-1.14909,-0.33929,-0.90904,-0.83405,-0.1068,1.77035,1.54966,-0.05608,-0.1217,-0.83896,-0.63731,-0.69834,0.747,-0.59223,-0.83898,-0.81464,-0.92773,0.64463,-0.73736,-0.8644,-0.52626,-0.8697,0.62544,-0.63434,-0.91184,ac
-0.07508,-0.79672,1.47337,1.3696,-0.06011,-0.48307,-0.36944,-0.39551,-0.3536,-0.84387,0.06018,1.2498,-1.00483,0.8039,1.13426,-0.57741,0.94465,-0.40905,0.53421,1.05857,-0.31059,1.02091,-0.67317,0.56511,1.09223,v/at
0.26099,-0.71153,2.07364,1.58779,-0.26515,-0.4869,-0.39609,-0.88012,-0.70134,-0.67751,-0.28641,1.48262,-0.07912,0.71846,1.35923,-0.99888,1.24177,0.54247,0.68379,1.22251,-0.55064,1.29305,0.05067,0.55974,1.28835,v/at
1.0191,0.23544,1.73359,1.48954,-0.68641,-1.17328,-0.81625,-0.51661,-0.47118,0.34506,-0.08296,2.12543,-0.97644,1.61072,1.49256,-0.78961,1.78263,-0.05976,1.41832,1.38973,-0.31363,1.96492,-0.7882,1.40924,1.4259,v/at
-1.69951,-1.07257,-2.16999,-1.49448,-0.88114,0.88552,1.3713,2.22306,2.73438,-0.80599,2.14306,-0.91748,0.4066,-0.58801,-1.5859,1.90587,-0.59314,0.23267,-0.56883,-0.31666,1.86106,-0.79566,0.38097,-0.5586,-1.00144,hid
1.9635,1.20501,0.47393,0.97664,-0.79302,-1.85938,-1.3723,0.3528,0.08588,1.40751,0.43116,2.56978,-2.5255,2.46544,1.33685,-0.12361,2.66189,-2.37389,2.82686,1.34887,0.01833,2.72739,-2.57155,2.65037,1.37502,v/at
-1.04357,0.33203,-1.89989,-1.59779,-0.84059,0.29355,1.23603,2.02025,1.82607,0.32287,1.69103,-0.73724,0.17206,-0.42756,-1.12495,1.48645,-0.60497,0.08229,-0.38321,-0.63213,1.41688,-0.68653,0.09822,-0.35156,-1.03615,hid
-1.31052,-0.37075,-1.58115,-1.1336,-0.5115,0.98054,1.06708,1.44477,1.33074,-0.48375,1.49056,-0.76434,0.39764,-0.53612,-0.6502,1.6792,-0.17102,-0.22673,-0.21451,-0.16475,1.4704,-0.48247,0.08316,-0.37958,-0.4575,hid
0.84386,-0.55889,2.07123,1.46117,-0.36884,-1.08393,-1.14841,-0.69273,-0.59932,0.46012,-0.00345,1.7224,-0.78541,1.24925,1.39524,-0.57021,1.37709,-0.21186,1.02032,1.28165,-0.12787,1.61541,-0.71698,1.12265,1.32374,v/at
-1.17039,-0.48242,-1.52427,-1.2365,-1.03778,0.62603,1.78469,1.88331,1.46052,-0.11976,2.02123,-0.90459,0.37065,-0.54427,-1.37771,1.88048,-0.73813,0.12751,-0.51353,-0.78175,1.72412,-0.81873,0.30569,-0.49076,-1.19661,hid
1.37904,1.17265,0.04379,-1.07462,-1.53043,0.40943,1.11329,-0.2437,0.03636,1.44311,-0.34169,-0.54018,0.80188,-0.54568,-0.22773,-0.37019,-0.85973,0.74411,-0.71404,-0.67826,0.14733,-0.73167,0.76282,-0.62198,-0.44609,ac
1.75826,1.41923,-0.78492,-1.68343,0.01574,1.00786,-0.45813,-0.37196,-0.63347,1.56093,-0.25623,-0.67228,0.71095,-0.53686,-0.42509,-0.69876,-0.84799,0.81769,-0.67875,-0.65964,0.01349,-0.69302,0.85877,-0.58588,-0.44703,ac
0.91699,1.58576,-0.12375,-0.79539,-1.41294,0.5355,1.56499,-0.07958,-0.38492,0.88729,-0.7057,-0.70084,0.81801,-0.57087,-0.53397,-0.79466,-0.92875,0.78481,-0.72189,-0.9519,-0.26605,-0.80717,0.81191,-0.63675,-0.72556,ac
1.10564,0.74937,1.79188,0.52645,-0.62103,-0.26385,-0.3517,-1.12268,-0.76309,0.50053,-0.8262,0.90109,0.32182,0.33696,1.16549,-0.79664,0.7431,0.45856,0.33867,1.08412,-0.48669,0.8157,0.16387,0.37329,1.11513,v/at
1.94555,1.29762,0.10239,0.15823,-1.07471,-1.27007,-0.74758,0.62523,0.38223,1.43773,-0.26633,3.8102,-5.2116,5.18747,1.44866,-0.50678,3.5448,-3.89092,4.80171,1.30721,-0.638,3.81285,-5.11511,5.4752,1.50997,v/at
0.95372,1.0022,-0.03443,0.29034,0.45933,-0.57443,-0.79953,-0.6244,-0.4754,0.45064,-0.19475,2.45343,-3.66833,3.82381,1.36573,-0.48536,1.93163,-2.11125,2.50676,1.34607,-0.48421,2.2624,-2.97233,3.24829,1.42321,v/at
0.94268,0.75441,1.05162,0.92233,-0.77312,-0.92403,-0.88579,0.02053,0.0404,0.359,-0.97452,2.51462,-2.62725,2.66573,1.47154,-0.99341,2.12975,-2.08933,2.36733,1.30916,-1.09937,2.36099,-2.64613,2.67594,1.44328,v/at
0.69666,0.81898,1.23529,-0.14163,0.03657,0.45294,-0.02072,-1.2415,-0.99673,0.11499,-1.44582,0.32135,0.63353,-0.13888,0.84631,-1.16781,0.19413,0.66484,-0.16775,0.77358,-0.95594,0.21894,0.53687,-0.13892,0.77791,v/at
0.73028,0.65446,0.38143,-0.98709,-1.03252,0.53214,0.99134,0.14704,-0.24802,0.87166,-0.76185,-0.51567,0.64148,-0.58443,-0.18979,-0.38112,-0.76923,0.62198,-0.71493,-0.40701,-0.10363,-0.73196,0.65896,-0.64209,-0.3684,ac
0.614,0.20613,0.67813,1.00069,-0.60772,-0.8619,-0.77583,-0.01187,0.2113,0.22478,-0.94727,2.64237,-2.85349,2.76344,1.415,-0.83138,2.44471,-2.75246,2.74794,1.22485,-1.05373,2.49131,-2.85076,2.67026,1.34655,v/at
0.29401,-0.7944,1.44307,1.23496,0.20447,-0.33968,-0.66818,-1.10152,-0.54584,-0.50038,-1.14226,2.28129,-1.60825,2.03536,1.51639,-1.15172,1.74377,-1.17791,1.56178,1.28905,-1.03591,1.97029,-1.62855,1.77053,1.41423,v/at
0.2811,-0.45742,0.68049,-0.63417,-0.88961,0.66565,1.7096,-0.08472,-0.63802,0.43465,-1.28971,-0.849,0.70015,-0.63151,-0.90977,-1.0164,-1.00524,0.67432,-0.75528,-1.06992,-0.72308,-0.9419,0.69974,-0.67869,-0.98967,ac
1.27776,0.90615,-0.27124,0.07961,-1.09916,-1.12556,-0.65484,1.01752,1.13214,0.89292,-0.67051,2.70667,-3.75124,3.19763,1.10245,-0.65621,2.89483,-3.89774,3.56974,0.89943,-1.0136,2.75276,-3.72206,3.28812,1.13274,v/at
1.86737,1.14827,0.46323,0.36502,-1.21278,-1.21613,-0.83916,0.46604,0.34769,1.34931,-0.07733,3.86816,-5.20399,5.47129,1.53656,-0.29542,3.00751,-3.71533,4.11472,1.3365,-0.39837,3.44068,-4.78339,4.94079,1.50921,v/at
-0.19304,-0.48153,0.31767,-0.04367,-0.14486,0.90026,0.75304,-0.86625,-0.20407,-0.64718,-0.5102,-0.13706,0.59427,-0.23542,0.34881,-0.8141,-0.33879,0.69788,-0.39893,0.1926,-0.38366,-0.3098,0.58277,-0.37099,0.16791,v/at
0.24531,-0.05477,1.73555,1.17932,-0.245,-0.47165,-0.31922,-0.674,-0.74319,-0.32799,-0.28318,1.33507,-0.28732,0.79137,1.31826,-0.46117,0.79391,0.01073,0.42195,1.08667,-0.18753,0.9211,-0.22735,0.47413,1.12447,v/at
0.8844,0.53583,0.81055,0.66577,-0.1232,-0.56376,-0.86097,-0.12358,-0.29438,0.01076,-0.2131,2.99879,-3.45586,3.82203,1.56895,-0.83984,2.2772,-1.56248,2.56584,1.47999,-0.71265,2.67995,-2.66568,3.15489,1.57339,v/at
0.0404,-0.96773,1.61069,1.06409,0.3538,0.10947,0.01885,-1.41979,-0.94736,-0.87128,-0.37489,0.77531,0.06379,0.23217,1.09916,-0.44923,0.53281,0.19339,0.08584,0.97171,-0.20231,0.56928,0.08275,0.10449,0.9924,v/at
-0.45498,-0.6435,0.33219,0.13431,0.96633,1.75907,0.19994,-1.88519,-1.10187,-1.42593,-0.32934,0.06276,0.16567,-0.01063,0.52677,-0.21614,-0.27901,0.25582,-0.28894,0.35187,0.07744,-0.19374,0.18534,-0.08805,0.34781,ac
1.85226,1.62475,-0.0344,0.08784,-1.1484,-1.30137,-0.90863,0.63613,0.71958,1.41911,0.19047,3.39791,-4.87298,4.79164,1.36862,-0.18392,3.36788,-3.64555,4.40229,1.23608,-0.25507,3.56145,-4.78149,5.15597,1.44171,v/at
-0.40337,-0.5946,1.07163,0.75343,0.79109,0.58247,-0.29197,-0.93793,-1.00168,-1.29985,-0.64899,0.40887,0.48344,0.06993,0.84757,-0.88383,-0.01246,0.32393,-0.2088,0.57946,-0.44954,0.25571,0.17013,-0.00396,0.72137,v/at
0.65072,-0.37416,2.15541,1.14026,-0.33667,-0.42174,-0.49349,-1.42282,-0.766,0.0928,-0.6559,1.61479,-0.19562,1.2125,1.44022,-0.85101,1.12029,0.09125,0.85688,1.23812,-0.48573,1.4592,-0.46831,1.15111,1.32131,v/at
1.3403,0.95248,1.97847,0.13739,-0.80237,-0.11251,-0.03973,-1.25472,-0.7328,0.64505,-0.46895,0.6699,0.55356,0.12427,1.06198,-0.41832,0.44044,0.61453,0.05025,0.94072,-0.04824,0.54297,0.46955,0.07232,0.95723,v/at
2.24196,1.48413,0.01744,0.04082,-1.56486,-1.40255,-1.00607,0.95333,0.79406,1.88528,0.08257,3.97768,-5.46898,5.58016,1.36632,-0.09204,3.73881,-4.6691,5.28819,1.16835,-0.27551,3.97669,-5.68667,6.0229,1.40332,v/at
2.12163,2.00417,0.44214,0.1719,-1.11147,-1.10549,-0.71657,0.4425,-0.05841,1.3106,-1.03534,4.5355,-3.61601,5.17275,1.79162,-1.71968,3.70397,-1.00046,4.25832,1.57633,-1.65646,4.08618,-2.51406,4.5344,1.80682,v/at
-0.50651,-0.625,1.64764,1.09272,1.0169,0.36241,-0.21454,-1.49223,-1.19699,-1.6211,-0.76851,0.6837,0.0811,0.28487,1.06694,-0.99077,0.37463,0.36541,0.03349,0.9246,-0.51432,0.51987,0.03824,0.2051,0.97088,v/at
-0.45445,-0.48206,0.30606,-0.0087,1.05487,2.05146,0.81681,-2.38664,-1.46172,-1.54257,-0.72317,-0.26166,0.50287,-0.25497,0.25934,-0.61096,-0.41339,0.59367,-0.44288,0.24217,-0.18208,-0.3623,0.53589,-0.32303,0.16113,ac
0.90535,0.97412,0.38918,0.09273,0.21502,0.29762,-0.53389,-1.14283,-0.96756,0.38611,-0.78194,0.65031,0.73145,0.2356,1.00152,-1.07065,0.37324,0.34481,0.142,0.82358,-0.65139,0.71365,0.18748,0.34136,0.973,v/at
0.51361,0.12308,1.47323,0.46756,-0.31994,-0.51815,-0.05441,-0.54914,-0.56351,0.33932,0.78513,-0.17799,-0.11635,0.01455,0.33762,0.3062,-0.24023,0.23692,-0.16246,0.31058,0.4786,-0.2615,0.1161,-0.12966,0.26792,v/at
-0.95956,-1.35328,0.58379,0.86759,1.06689,0.37776,0.1029,-0.96632,-0.62653,-1.51318,1.28142,-0.36756,-0.17934,-0.02822,-0.00574,0.12526,-0.14696,0.37437,-0.16928,0.39685,0.59372,-0.31058,0.11653,-0.15878,0.15367,v/at
-2.02506,-2.37092,-0.05757,0.68999,2.088,1.46182,0.4048,-1.63068,-0.84549,-2.55039,1.28706,-0.7685,0.53852,-0.62536,-0.45577,1.58901,-0.75837,0.6078,-0.71327,-0.33426,1.3144,-0.81066,0.63007,-0.65859,-0.55284,v/at
-0.03558,-0.57817,1.25335,0.95864,0.46579,-0.37828,0.12886,-1.07932,-0.84014,-0.56848,1.23183,-0.54782,0.48057,-0.54153,0.01217,0.31076,-0.50587,0.66356,-0.57168,0.16428,0.8176,-0.52811,0.61436,-0.5598,0.05429,v/at
-1.69881,-0.40499,-0.90154,-1.21821,1.08588,2.21154,1.26436,-0.57175,-0.5542,-1.35297,-0.49908,-0.94761,0.57937,-0.6401,-1.05303,-0.64877,-0.97318,0.55562,-0.73884,-0.95891,-0.25107,-0.94368,0.63319,-0.6685,-1.13199,ac
-0.4945,-0.76826,0.90294,0.62621,0.47785,-0.04051,0.17868,-0.69967,-0.65865,-0.56596,-0.40691,-0.67165,0.46818,-0.57186,-0.2156,-0.05453,-0.72038,0.51906,-0.65933,-0.19137,-0.28884,-0.69296,0.54632,-0.59586,-0.26969,v/at
0.71925,1.49583,0.57,-0.96051,-0.73498,1.00664,0.69303,-0.66383,-0.7298,0.61829,-1.05803,-0.85633,0.64018,-0.6349,-0.65196,-0.803,-0.97206,0.65896,-0.74724,-0.7945,-0.36584,-0.84734,0.72903,-0.65658,-0.65088,ac
-0.24756,-0.99443,0.36611,0.06534,0.71206,1.86059,0.60612,-1.98989,-1.15074,-1.25693,-1.14226,-0.33079,0.88158,-0.43773,0.21828,-1.42232,-0.49545,0.78521,-0.54829,0.119,-0.61162,-0.37469,0.78303,-0.48445,0.20262,ac
-1.22314,-0.78297,-0.6569,-0.5453,0.56047,1.35137,0.8374,-0.1685,0.05547,-1.21173,-0.60027,-0.81132,0.65234,-0.63447,-0.79332,-0.49586,-0.99028,0.65537,-0.7565,-1.04471,-0.04196,-0.94287,0.66674,-0.67903,-0.98127,ac
-1.28202,-1.51571,-1.34206,-0.51881,0.97439,1.64357,1.38207,-0.10264,-0.3727,-1.48905,-0.55083,-0.82903,0.65149,-0.64183,-0.90598,-0.41604,-0.97991,0.66613,-0.75836,-1.04747,-0.05681,-0.95599,0.67982,-0.68271,-1.08196,ac
0.57395,0.00765,2.05503,0.57489,-0.426,-0.484,0.47185,-1.02928,-0.77798,0.09988,0.69101,-0.1986,-0.20224,0.14701,0.23592,-0.0193,-0.40163,0.05832,-0.10392,0.06888,0.34739,-0.24925,-0.18624,0.20358,0.14182,v/at
1.03265,1.28175,0.49384,0.18528,0.13875,-0.37248,-0.747,-0.79089,-0.37813,0.30799,-1.15138,3.86096,-3.76867,4.73688,1.69687,-1.55296,2.63398,-1.71814,2.82012,1.42876,-1.51386,3.22015,-2.73732,3.49449,1.63258,v/at
-1.07498,0.4011,-1.59983,-0.89814,1.11529,0.76646,0.12222,1.12192,-0.20315,-0.63278,-0.34318,-0.86367,0.64401,-0.62369,-0.97493,-0.99329,-0.83042,0.42744,-0.70123,-0.9593,-0.44657,-0.78337,0.56879,-0.63368,-0.74002,v/at
0.48906,0.68677,0.64303,-0.59966,0.4983,0.54336,-0.53444,-1.19892,-0.73121,0.50908,-1.63087,-0.49119,0.79431,-0.51776,-0.00466,-1.60505,-0.70251,0.77841,-0.66579,-0.16539,-1.25814,-0.52276,0.82723,-0.55835,-0.00252,v/at
-1.35905,-1.11755,-1.16698,-0.65663,0.20472,0.46421,0.48646,0.96892,1.25251,-0.66938,0.68973,-0.88373,0.40477,-0.58054,-1.06341,0.56035,-0.88373,0.41463,-0.66023,-0.77907,0.57859,-0.91177,0.53773,-0.62979,-1.13055,v/at
-0.77442,-0.08667,-1.08914,-1.19203,-0.59032,0.29238,0.71155,1.30841,1.40593,0.24534,1.85851,-1.00169,0.5371,-0.647,-1.35547,1.99379,-0.90893,0.51863,-0.71446,-0.68847,1.82039,-0.94866,0.60031,-0.66349,-1.12013,v/at
0.31154,-0.15015,0.56605,0.81289,-0.01188,-0.47596,-0.47086,-0.5523,-0.35186,0.15516,1.31836,0.00229,-0.35722,0.05556,0.33018,1.47379,-0.02201,-0.62851,0.07738,0.37117,1.48946,-0.0148,-0.40222,0.04628,0.28499,v/at
0.72891,1.52709,0.42335,-0.97247,-1.26614,-0.55319,0.54571,0.89402,0.13592,1.69139,1.20539,-0.90398,0.46565,-0.60404,-1.06625,2.08932,-0.99456,0.50249,-0.72051,-1.15215,1.6956,-0.90512,0.55005,-0.63588,-1.06606,ac
